timestamp_utc,water_temperature,sp_conductance,ph,do_concentration,do_saturation,turbidity,segment_id,high_turbidity,timestamp,hour,day_of_week,month,day_of_year,hour_sin,hour_cos,month_sin,month_cos,water_temperature_lag_1h,water_temperature_lag_3h,water_temperature_lag_6h,water_temperature_lag_12h,water_temperature_lag_24h,sp_conductance_lag_1h,sp_conductance_lag_3h,sp_conductance_lag_6h,sp_conductance_lag_12h,sp_conductance_lag_24h,ph_lag_1h,ph_lag_3h,ph_lag_6h,ph_lag_12h,ph_lag_24h,do_concentration_lag_1h,do_concentration_lag_3h,do_concentration_lag_6h,do_concentration_lag_12h,do_concentration_lag_24h,do_saturation_lag_1h,do_saturation_lag_3h,do_saturation_lag_6h,do_saturation_lag_12h,do_saturation_lag_24h,turbidity_lag_1h,turbidity_lag_3h,turbidity_lag_6h,turbidity_lag_12h,turbidity_lag_24h,water_temperature_change_3h,water_temperature_change_6h,water_temperature_change_12h,water_temperature_change_24h,sp_conductance_change_3h,sp_conductance_change_6h,sp_conductance_change_12h,sp_conductance_change_24h,ph_change_3h,ph_change_6h,ph_change_12h,ph_change_24h,do_concentration_change_3h,do_concentration_change_6h,do_concentration_change_12h,do_concentration_change_24h,do_saturation_change_3h,do_saturation_change_6h,do_saturation_change_12h,do_saturation_change_24h,turbidity_change_3h,turbidity_change_6h,turbidity_change_12h,turbidity_change_24h,water_temperature_rolling_mean_6h,water_temperature_rolling_max_6h,water_temperature_rolling_std_6h,water_temperature_rolling_mean_12h,water_temperature_rolling_max_12h,water_temperature_rolling_std_12h,water_temperature_rolling_mean_24h,water_temperature_rolling_max_24h,water_temperature_rolling_std_24h,sp_conductance_rolling_mean_6h,sp_conductance_rolling_max_6h,sp_conductance_rolling_std_6h,sp_conductance_rolling_mean_12h,sp_conductance_rolling_max_12h,sp_conductance_rolling_std_12h,sp_conductance_rolling_mean_24h,sp_conductance_rolling_max_24h,sp_conductance_rolling_std_24h,ph_rolling_mean_6h,ph_rolling_max_6h,ph_rolling_std_6h,ph_rolling_mean_12h,ph_rolling_max_12h,ph_rolling_std_12h,ph_rolling_mean_24h,ph_rolling_max_24h,ph_rolling_std_24h,do_concentration_rolling_mean_6h,do_concentration_rolling_max_6h,do_concentration_rolling_std_6h,do_concentration_rolling_mean_12h,do_concentration_rolling_max_12h,do_concentration_rolling_std_12h,do_concentration_rolling_mean_24h,do_concentration_rolling_max_24h,do_concentration_rolling_std_24h,do_saturation_rolling_mean_6h,do_saturation_rolling_max_6h,do_saturation_rolling_std_6h,do_saturation_rolling_mean_12h,do_saturation_rolling_max_12h,do_saturation_rolling_std_12h,do_saturation_rolling_mean_24h,do_saturation_rolling_max_24h,do_saturation_rolling_std_24h,turbidity_rolling_mean_6h,turbidity_rolling_max_6h,turbidity_rolling_std_6h,turbidity_rolling_mean_12h,turbidity_rolling_max_12h,turbidity_rolling_std_12h,turbidity_rolling_mean_24h,turbidity_rolling_max_24h,turbidity_rolling_std_24h,turbidity_change_1h,turbidity_ratio_1h,risk_probability_1h,risk_probability_6h,risk_probability_12h,risk_probability_24h,predicted_risk_horizon,risk_level,turbidity_trend_6h,ph_trend_6h,do_concentration_trend_6h,sp_conductance_trend_6h,water_temperature_trend_6h,actual_high_turbidity
2022-09-27 06:00:00+00:00,6.11,0.041,7.5,12.64,101.8,940.7,15,True,2022-09-27 06:00:00+00:00,6,1,9,270,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,6.28,6.52,7.05,6.51,5.99,0.041,0.043,0.043,0.029,0.036,7.51,7.59,7.69,7.25,7.32,12.56,12.47,12.33,12.6,12.75,101.7,101.5,101.7,102.5,102.4,994.2,1181.9,1259.7,139.7,33.5,-0.40999999999999925,-0.9399999999999995,-0.39999999999999947,0.1200000000000001,-0.001999999999999995,-0.001999999999999995,0.012,0.0050000000000000044,-0.08999999999999986,-0.1900000000000004,0.25,0.17999999999999972,0.16999999999999993,0.3100000000000005,0.040000000000000924,-0.10999999999999943,0.29999999999999716,0.09999999999999432,-0.7000000000000028,-0.6000000000000085,-241.20000000000005,-319.0,801.0,907.2,6.636666666666667,7.05,0.2960180174696579,6.894166666666667,7.45,0.41302560636737506,6.315833333333334,7.45,0.6690805934861017,0.043000000000000003,0.044,0.0010954451150102225,0.03741666666666666,0.044,0.006416715859709104,0.036125,0.044,0.004892874144233061,7.611666666666667,7.7,0.07600438583835871,7.493333333333333,7.7,0.15813304716618168,7.411666666666666,7.7,0.1392734771924482,12.44,12.56,0.08899438184512812,12.412500000000001,12.6,0.10821905394319874,12.619583333333333,12.9,0.22912838942518207,101.56666666666666,101.7,0.1211060141635682,101.96666666666668,102.7,0.4811602139778167,102.15416666666665,102.7,0.38895530833767794,1165.8500000000001,1259.7,94.95840668418889,875.7666666666668,1259.7,398.7533717915769,462.60833333333335,1259.7,504.8768596457924,-53.5,0.9461878897606115,0.99761224,0.9995828,0.9994265,0.9989794,1h,HIGH,-319.0,-0.1900000000000004,0.3100000000000005,-0.001999999999999995,-0.9399999999999995,True
2022-09-27 07:00:00+00:00,5.96,0.041,7.49,12.7,101.9,831.3,15,True,2022-09-27 07:00:00+00:00,7,1,9,270,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,6.11,6.4,6.9,6.96,5.91,0.041,0.043,0.044,0.029,0.037,7.5,7.55,7.7,7.28,7.34,12.64,12.51,12.36,12.47,12.76,101.8,101.5,101.6,102.6,102.2,940.7,1129.4,1229.2,295.9,27.0,-0.4400000000000004,-0.9400000000000004,-1.0,0.04999999999999982,-0.001999999999999995,-0.0029999999999999957,0.012,0.0040000000000000036,-0.05999999999999961,-0.20999999999999996,0.20999999999999996,0.15000000000000036,0.1899999999999995,0.33999999999999986,0.22999999999999865,-0.0600000000000005,0.4000000000000057,0.30000000000001137,-0.6999999999999886,-0.29999999999999716,-298.10000000000014,-397.9000000000001,535.4,804.3,6.4799999999999995,6.9,0.2819219750214574,6.860833333333333,7.45,0.4602856491222222,6.320833333333333,7.45,0.6669848878195923,0.042666666666666665,0.044,0.0013662601021278593,0.03841666666666667,0.044,0.005900051360844747,0.03633333333333333,0.044,0.004992748364566768,7.579999999999999,7.7,0.07641989269816821,7.514166666666667,7.7,0.13839721051664766,7.4191666666666665,7.7,0.13896876929936364,12.491666666666667,12.64,0.1014724921674034,12.415833333333332,12.64,0.11492751338705066,12.615000000000002,12.9,0.2275005972280701,101.58333333333333,101.8,0.14719601443852237,101.90833333333335,102.7,0.45218325595904413,102.12916666666666,102.7,0.3917398944804259,1112.6833333333334,1229.2,118.33007084704414,942.5166666666668,1259.7,324.4578998697347,500.4083333333333,1259.7,505.3135194817318,-109.40000000000009,0.883703624960136,0.9993899,0.9993956,0.9989459,0.9985942,1h,HIGH,-397.9000000000001,-0.20999999999999996,0.33999999999999986,-0.0029999999999999957,-0.9400000000000004,True
2022-09-27 08:00:00+00:00,5.81,0.04,7.47,12.75,102.0,763.4,15,True,2022-09-27 08:00:00+00:00,8,1,9,270,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,5.96,6.28,6.67,7.36,5.83,0.041,0.041,0.044,0.029,0.037,7.49,7.51,7.63,7.31,7.35,12.7,12.56,12.41,12.36,12.79,101.9,101.7,101.4,102.7,102.3,831.3,994.2,1200.7,435.0,23.1,-0.47000000000000064,-0.8600000000000003,-1.5500000000000007,-0.020000000000000462,-0.0010000000000000009,-0.003999999999999997,0.011,0.0030000000000000027,-0.040000000000000036,-0.16000000000000014,0.16000000000000014,0.1200000000000001,0.1899999999999995,0.33999999999999986,0.39000000000000057,-0.03999999999999915,0.29999999999999716,0.5999999999999943,-0.7000000000000028,-0.29999999999999716,-230.80000000000007,-437.30000000000007,328.4,740.3,6.323333333333333,6.67,0.26234836890414426,6.7775,7.45,0.5264654870842881,6.322916666666667,7.45,0.6657227466162793,0.042166666666666665,0.044,0.001329160135825039,0.03941666666666666,0.044,0.005124953806148049,0.0365,0.044,0.005081937323159528,7.545000000000001,7.63,0.055767373974391764,7.531666666666666,7.7,0.11784684462420013,7.425416666666667,7.7,0.13862615245662557,12.548333333333334,12.7,0.10796604404471045,12.435,12.7,0.14100290132410648,12.612499999999999,12.9,0.2261636575579687,101.63333333333333,101.9,0.19663841604982832,101.85000000000001,102.7,0.3965762565670713,102.11666666666667,102.7,0.39416027049993,1046.3666666666668,1200.7,147.79923770664888,987.1333333333333,1259.7,257.32372371757486,533.9208333333333,1259.7,499.18542601632663,-67.89999999999998,0.9183207025141346,0.99916065,0.99835193,0.997778,0.9976781,1h,HIGH,-437.30000000000007,-0.16000000000000014,0.33999999999999986,-0.003999999999999997,-0.8600000000000003,True
2022-09-27 09:00:00+00:00,5.69,0.039,7.45,12.79,101.9,656.8,15,True,2022-09-27 09:00:00+00:00,9,1,9,270,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,5.81,6.11,6.52,7.45,5.77,0.04,0.041,0.043,0.031,0.037,7.47,7.5,7.59,7.36,7.37,12.75,12.64,12.47,12.31,12.81,102.0,101.8,101.5,102.5,102.3,763.4,940.7,1181.9,598.6,24.6,-0.41999999999999993,-0.8299999999999992,-1.7599999999999998,-0.07999999999999918,-0.0020000000000000018,-0.003999999999999997,0.008,0.0020000000000000018,-0.04999999999999982,-0.13999999999999968,0.08999999999999986,0.08000000000000007,0.14999999999999858,0.3199999999999985,0.47999999999999865,-0.02000000000000135,0.10000000000000853,0.4000000000000057,-0.5999999999999943,-0.3999999999999915,-283.9000000000001,-525.1000000000001,58.19999999999993,632.1999999999999,6.18,6.52,0.2698888660171023,6.648333333333333,7.45,0.5596562797960374,6.322083333333334,7.45,0.6663787874818654,0.0415,0.043,0.0012247448713914979,0.04033333333333333,0.044,0.003938927711338626,0.036625,0.044,0.005131424922877712,7.5183333333333335,7.59,0.044007575105502704,7.544999999999999,7.7,0.0978403151708382,7.430416666666666,7.7,0.13795018529595557,12.604999999999999,12.75,0.11004544515789104,12.467500000000001,12.75,0.16504131714099432,12.610833333333334,12.9,0.2249428268745571,101.73333333333333,102.0,0.20655911179753086,101.79166666666667,102.5,0.29987371079216646,102.10416666666667,102.7,0.39284820242038193,973.4833333333335,1181.9,163.46409289708402,1014.5,1259.7,205.5123663609388,564.7666666666667,1259.7,489.0170999647876,-106.60000000000002,0.8603615404768142,0.9978235,0.99717844,0.99791723,0.9965462,1h,HIGH,-525.1000000000001,-0.13999999999999968,0.3199999999999985,-0.003999999999999997,-0.8299999999999992,True
2022-09-27 10:00:00+00:00,5.58,0.039,7.43,12.85,102.2,630.3,15,True,2022-09-27 10:00:00+00:00,10,1,9,270,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,5.69,5.96,6.4,7.38,5.71,0.039,0.041,0.043,0.035,0.037,7.45,7.49,7.55,7.48,7.36,12.79,12.7,12.51,12.27,12.82,101.9,101.9,101.5,102.0,102.2,656.8,831.3,1129.4,963.7,19.1,-0.3799999999999999,-0.8200000000000003,-1.7999999999999998,-0.1299999999999999,-0.0020000000000000018,-0.003999999999999997,0.003999999999999997,0.0020000000000000018,-0.0600000000000005,-0.1200000000000001,-0.05000000000000071,0.0699999999999994,0.15000000000000036,0.33999999999999986,0.5800000000000001,0.02999999999999936,0.29999999999999716,0.7000000000000028,0.20000000000000284,0.0,-201.0,-499.10000000000014,-333.4000000000001,611.1999999999999,6.041666666666667,6.4,0.2734532257382662,6.501666666666666,7.38,0.5610839077314034,6.3187500000000005,7.45,0.6694534597584902,0.04083333333333333,0.043,0.0013291601358250429,0.041,0.044,0.0026967994498529337,0.036708333333333336,0.044,0.005153969906499411,7.495,7.55,0.034496376621319255,7.552499999999999,7.7,0.08497325782536708,7.433750000000001,7.7,0.1373922502719229,12.658333333333333,12.79,0.10907184176800946,12.5075,12.79,0.18081255990162917,12.61,12.9,0.22420875365915,101.8,102.0,0.17888543819975503,101.74166666666667,102.0,0.20652243256250477,102.08750000000002,102.7,0.39266370166937087,885.9666666666667,1129.4,169.99904313456162,1019.35,1259.7,195.23479337826691,591.1083333333333,1259.7,475.4953736497537,-26.5,0.959652862362972,0.9940006,0.99700207,0.99677426,0.99235404,1h,HIGH,-499.10000000000014,-0.1200000000000001,0.33999999999999986,-0.003999999999999997,-0.8200000000000003,True
2022-09-27 11:00:00+00:00,5.49,0.039,7.43,12.9,102.3,559.3,15,True,2022-09-27 11:00:00+00:00,11,1,9,270,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,5.58,5.81,6.28,7.25,5.64,0.039,0.04,0.041,0.038,0.036,7.43,7.47,7.51,7.57,7.36,12.85,12.75,12.56,12.3,12.86,102.2,102.0,101.7,101.9,102.4,630.3,763.4,994.2,1081.2,24.7,-0.3199999999999994,-0.79,-1.7599999999999998,-0.14999999999999947,-0.0010000000000000009,-0.0020000000000000018,0.0010000000000000009,0.0030000000000000027,-0.040000000000000036,-0.08000000000000007,-0.14000000000000057,0.0699999999999994,0.15000000000000036,0.33999999999999986,0.5999999999999996,0.040000000000000924,0.29999999999999716,0.5999999999999943,0.3999999999999915,-0.10000000000000853,-204.10000000000002,-434.9000000000001,-521.9000000000001,534.5999999999999,5.905,6.28,0.2632679243660261,6.351666666666667,7.25,0.5453078085454105,6.313333333333333,7.45,0.6750952697126604,0.04016666666666667,0.041,0.0009831920802500635,0.041333333333333326,0.044,0.002059714602177703,0.03679166666666667,0.044,0.005175016628132645,7.474999999999999,7.51,0.030822070014845115,7.548333333333333,7.7,0.08993263472110952,7.4366666666666665,7.7,0.13649865954642598,12.714999999999998,12.85,0.10483320084782174,12.555833333333332,12.85,0.18889431067679,12.61125,12.9,0.22551029090563898,101.91666666666667,102.2,0.17224014243661478,101.75833333333334,102.2,0.23532698077102884,102.08749999999999,102.7,0.39266370166937087,802.7833333333333,994.2,147.70729726952075,991.5666666666667,1259.7,225.28424200766844,616.575,1259.7,459.6303706335077,-71.0,0.8873552276693638,0.99226815,0.99680245,0.9937762,0.9878856,1h,HIGH,-434.9000000000001,-0.08000000000000007,0.33999999999999986,-0.0020000000000000018,-0.79,True
2022-09-27 12:00:00+00:00,5.43,0.039,7.41,12.92,102.3,533.6,15,True,2022-09-27 12:00:00+00:00,12,1,9,270,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,5.49,5.69,6.11,7.05,5.59,0.039,0.039,0.041,0.043,0.035,7.43,7.45,7.5,7.69,7.35,12.9,12.79,12.64,12.33,12.9,102.3,101.9,101.8,101.7,102.5,559.3,656.8,940.7,1259.7,39.0,-0.2600000000000007,-0.6800000000000006,-1.62,-0.16000000000000014,0.0,-0.0020000000000000018,-0.003999999999999997,0.003999999999999997,-0.040000000000000036,-0.08999999999999986,-0.28000000000000025,0.0600000000000005,0.13000000000000078,0.27999999999999936,0.5899999999999999,0.019999999999999574,0.3999999999999915,0.5,0.5999999999999943,-0.20000000000000284,-123.19999999999993,-407.1,-726.1,494.6,5.773333333333333,6.11,0.23415094846415113,6.205000000000001,7.05,0.5177135044860878,6.307083333333334,7.45,0.6822563534948295,0.03983333333333333,0.041,0.0009831920802500615,0.041416666666666664,0.044,0.001928651593652098,0.03691666666666667,0.044,0.005191269147551391,7.461666666666666,7.5,0.0299443929086358,7.536666666666666,7.7,0.09575853470943763,7.439583333333332,7.7,0.1355337008200216,12.771666666666667,12.9,0.09579491983746947,12.605833333333335,12.9,0.1943501214225745,12.612916666666665,12.9,0.2275670788192285,102.01666666666667,102.3,0.19407902170658045,101.79166666666667,102.3,0.28109633849478205,102.08333333333333,102.7,0.38972305291195064,730.3000000000001,940.7,141.56837217401326,948.0749999999999,1259.7,254.84485877775631,638.85,1259.7,442.3277350759178,-25.699999999999932,0.9540497049883785,0.984189,0.9957504,0.992856,0.98287684,1h,HIGH,-407.1,-0.08999999999999986,0.27999999999999936,-0.0020000000000000018,-0.6800000000000006,True
2022-09-27 13:00:00+00:00,5.35,0.039,7.39,12.97,102.5,552.7,15,True,2022-09-27 13:00:00+00:00,13,1,9,270,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,5.43,5.58,5.96,6.9,5.57,0.039,0.039,0.041,0.044,0.034,7.41,7.43,7.49,7.7,7.33,12.92,12.85,12.7,12.36,12.89,102.3,102.2,101.9,101.6,102.4,533.6,630.3,831.3,1229.2,36.3,-0.23000000000000043,-0.6100000000000003,-1.5500000000000007,-0.22000000000000064,0.0,-0.0020000000000000018,-0.0049999999999999975,0.0049999999999999975,-0.040000000000000036,-0.10000000000000053,-0.3100000000000005,0.05999999999999961,0.120000000000001,0.27000000000000135,0.6100000000000012,0.08000000000000007,0.29999999999999716,0.5999999999999943,0.9000000000000057,0.09999999999999432,-77.59999999999991,-278.5999999999999,-676.5,516.4000000000001,5.66,5.96,0.20079840636816418,6.07,6.9,0.4876846969470736,6.300416666666667,7.45,0.6903022599882831,0.0395,0.041,0.00083666002653394,0.04108333333333333,0.044,0.0019752253419584725,0.037083333333333336,0.044,0.005191269147551392,7.446666666666666,7.49,0.029439202887762278,7.513333333333333,7.7,0.08886489575175918,7.442083333333333,7.7,0.13435770448181716,12.818333333333333,12.92,0.08658329323066814,12.655,12.92,0.192849446695886,12.613749999999998,12.92,0.22869787360468063,102.10000000000001,102.3,0.18973665960987526,101.84166666666665,102.3,0.3146667308680342,102.075,102.7,0.38249751349006583,662.4499999999999,831.3,115.76615653981072,887.5666666666667,1229.2,260.27069940678484,659.4583333333334,1259.7,424.32056372170024,19.100000000000023,1.0357946026986506,0.97990006,0.99611676,0.9920398,0.97982967,1h,HIGH,-278.5999999999999,-0.10000000000000053,0.27000000000000135,-0.0020000000000000018,-0.6100000000000003,True
2022-09-27 14:00:00+00:00,5.29,0.039,7.35,13.0,102.6,508.6,15,True,2022-09-27 14:00:00+00:00,14,1,9,270,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,5.35,5.49,5.81,6.67,5.53,0.039,0.039,0.04,0.044,0.034,7.39,7.43,7.47,7.63,7.32,12.97,12.9,12.75,12.41,12.9,102.5,102.3,102.0,101.4,102.4,552.7,559.3,763.4,1200.7,61.0,-0.20000000000000018,-0.5199999999999996,-1.38,-0.2400000000000002,0.0,-0.0010000000000000009,-0.0049999999999999975,0.0049999999999999975,-0.08000000000000007,-0.1200000000000001,-0.28000000000000025,0.02999999999999936,0.09999999999999964,0.25,0.5899999999999999,0.09999999999999964,0.29999999999999716,0.5999999999999943,1.1999999999999886,0.19999999999998863,-50.69999999999993,-254.79999999999995,-692.1,447.6,5.558333333333333,5.81,0.17069465916267176,5.940833333333333,6.67,0.4518136851187699,6.291250000000001,7.45,0.7017884761218262,0.03916666666666667,0.04,0.00040824829046357756,0.04066666666666666,0.044,0.0018257418583505043,0.03729166666666667,0.044,0.005162398891875822,7.43,7.47,0.02828427124746621,7.4875,7.63,0.07337636478520825,7.444583333333334,7.7,0.1327298389395831,12.863333333333332,12.97,0.08286535263105106,12.705833333333333,12.97,0.1883641701759155,12.617083333333333,12.97,0.23343333778276826,102.2,102.5,0.21908902300186348,101.91666666666667,102.5,0.3563280749109246,102.07916666666667,102.7,0.38671320309665086,616.0166666666667,763.4,86.72649921832806,831.1916666666666,1200.7,252.70066179117322,680.975,1259.7,403.9512704684112,-44.10000000000002,0.9202098787769133,0.983706,0.99087477,0.988853,0.97177774,1h,HIGH,-254.79999999999995,-0.1200000000000001,0.25,-0.0010000000000000009,-0.5199999999999996,True
2022-09-27 15:00:00+00:00,5.27,0.039,7.39,13.0,102.5,469.0,15,True,2022-09-27 15:00:00+00:00,15,1,9,270,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,5.29,5.43,5.69,6.52,5.53,0.039,0.039,0.039,0.043,0.033,7.35,7.41,7.45,7.59,7.31,13.0,12.92,12.79,12.47,12.9,102.6,102.3,101.9,101.5,102.3,508.6,533.6,656.8,1181.9,65.0,-0.16000000000000014,-0.4200000000000008,-1.25,-0.2600000000000007,0.0,0.0,-0.003999999999999997,0.005999999999999998,-0.020000000000000462,-0.0600000000000005,-0.20000000000000018,0.08000000000000007,0.08000000000000007,0.21000000000000085,0.5299999999999994,0.09999999999999964,0.20000000000000284,0.5999999999999943,1.0,0.20000000000000284,-64.60000000000002,-187.79999999999995,-712.9000000000001,404.0,5.471666666666667,5.69,0.1478400036074824,5.825833333333333,6.52,0.42412387412884317,6.28125,7.45,0.7146985530551562,0.039,0.039,0.0,0.04025,0.043,0.0015447859516332545,0.0375,0.044,0.005124536034141778,7.41,7.45,0.03577708764000106,7.464166666666667,7.59,0.0682852750443282,7.445833333333333,7.7,0.13164235695598772,12.905,13.0,0.07713624310272255,12.755,13.0,0.18098216888562896,12.621250000000002,13.0,0.2395160428501751,102.30000000000001,102.6,0.24494897427812662,102.01666666666667,102.6,0.3663910810083362,102.08749999999999,102.7,0.39597156243960974,573.55,656.8,57.62536767778595,773.5166666666665,1181.9,239.32594295165094,699.625,1259.7,383.9190848286292,-39.60000000000002,0.9221392056626032,0.9799682,0.9825587,0.98501796,0.9418101,1h,HIGH,-187.79999999999995,-0.0600000000000005,0.21000000000000085,0.0,-0.4200000000000008,True
2022-09-27 16:00:00+00:00,5.23,0.04,7.41,13.01,102.5,481.9,15,True,2022-09-27 16:00:00+00:00,16,1,9,270,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,5.27,5.35,5.58,6.4,5.67,0.039,0.039,0.039,0.043,0.032,7.39,7.39,7.43,7.55,7.28,13.0,12.97,12.85,12.51,12.84,102.5,102.5,102.2,101.5,102.3,469.0,552.7,630.3,1129.4,83.7,-0.11999999999999922,-0.34999999999999964,-1.17,-0.4399999999999995,0.0010000000000000009,0.0010000000000000009,-0.0029999999999999957,0.008,0.020000000000000462,-0.019999999999999574,-0.13999999999999968,0.1299999999999999,0.03999999999999915,0.16000000000000014,0.5,0.16999999999999993,0.0,0.29999999999999716,1.0,0.20000000000000284,-70.80000000000007,-148.39999999999998,-647.5000000000001,398.2,5.401666666666667,5.58,0.12073386710720457,5.721666666666667,6.4,0.390287384403137,6.270416666666667,7.45,0.7284198452915024,0.039,0.039,0.0,0.03991666666666666,0.043,0.0013113721705514403,0.03775,0.044,0.005041135137869351,7.400000000000001,7.43,0.030331501776211738,7.447500000000001,7.55,0.05848465222137444,7.449166666666667,7.7,0.12904049471139858,12.94,13.0,0.0603324125160161,12.799166666666665,13.0,0.16940850753207012,12.625416666666666,13.0,0.24537423355509821,102.39999999999999,102.6,0.15491933384799053,102.10000000000001,102.6,0.35161962919666384,102.09583333333332,102.7,0.40268572994513446,542.25,630.3,54.268618924752815,714.1083333333332,1129.4,216.09072782402077,716.4583333333334,1259.7,363.1802282454344,12.899999999999977,1.0275053304904052,0.9949765,0.9876622,0.9746684,0.9317752,1h,HIGH,-148.39999999999998,-0.019999999999999574,0.16000000000000014,0.0010000000000000009,-0.34999999999999964,True
2022-09-27 17:00:00+00:00,5.19,0.04,7.39,13.02,102.4,331.2,15,True,2022-09-27 17:00:00+00:00,17,1,9,270,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,5.23,5.29,5.49,6.28,6.11,0.04,0.039,0.039,0.041,0.03,7.41,7.35,7.43,7.51,7.27,13.01,13.0,12.9,12.56,12.7,102.5,102.6,102.3,101.7,102.4,481.9,508.6,559.3,994.2,156.4,-0.09999999999999964,-0.2999999999999998,-1.0899999999999999,-0.9199999999999999,0.0010000000000000009,0.0010000000000000009,-0.0010000000000000009,0.010000000000000002,0.040000000000000036,-0.040000000000000036,-0.1200000000000001,0.1200000000000001,0.019999999999999574,0.11999999999999922,0.4599999999999991,0.3200000000000003,-0.19999999999998863,0.10000000000000853,0.7000000000000028,0.0,-177.40000000000003,-228.09999999999997,-663.0,174.79999999999998,5.343333333333334,5.49,0.10013324456273226,5.624166666666667,6.28,0.34942702016908056,6.252083333333332,7.45,0.749422845561355,0.03916666666666666,0.04,0.0004082482904638628,0.03966666666666667,0.041,0.000887625364598499,0.03808333333333333,0.044,0.004907108124438235,7.396666666666666,7.43,0.02732520204256522,7.435833333333334,7.51,0.049443876968714794,7.454583333333335,7.7,0.12427106300925202,12.966666666666667,13.01,0.046332134277084075,12.840833333333334,13.01,0.15246211650668573,12.6325,13.01,0.25413536276695925,102.44999999999999,102.6,0.12247448713876828,102.18333333333334,102.6,0.31285585799026977,102.10416666666667,102.7,0.4091126842396775,517.5166666666667,559.3,37.2674343987713,660.15,994.2,180.94769460210878,733.0500000000001,1259.7,341.46264039072963,-150.7,0.687279518572318,0.9959785,0.98446727,0.9655231,0.9732102,1h,HIGH,-228.09999999999997,-0.040000000000000036,0.11999999999999922,0.0010000000000000009,-0.2999999999999998,True
2022-09-27 18:00:00+00:00,5.19,0.04,7.39,13.02,102.4,390.1,15,True,2022-09-27 18:00:00+00:00,18,1,9,270,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,5.19,5.27,5.43,6.11,6.51,0.04,0.039,0.039,0.041,0.029,7.39,7.39,7.41,7.5,7.25,13.02,13.0,12.92,12.64,12.6,102.4,102.5,102.3,101.8,102.5,331.2,469.0,533.6,940.7,139.7,-0.07999999999999918,-0.23999999999999932,-0.9199999999999999,-1.3199999999999994,0.0010000000000000009,0.0010000000000000009,-0.0010000000000000009,0.011,0.0,-0.020000000000000462,-0.11000000000000032,0.13999999999999968,0.019999999999999574,0.09999999999999964,0.379999999999999,0.41999999999999993,-0.09999999999999432,0.10000000000000853,0.6000000000000085,-0.09999999999999432,-78.89999999999998,-143.5,-550.6,250.40000000000003,5.293333333333333,5.43,0.08617811013627388,5.533333333333334,6.11,0.30188297953567184,6.21375,7.45,0.7799153382147396,0.03933333333333334,0.04,0.0005163977794943206,0.03958333333333334,0.041,0.0007929614610986522,0.0385,0.044,0.004606233961095338,7.390000000000001,7.41,0.021908902300214503,7.425833333333333,7.5,0.045016831868929595,7.459583333333334,7.7,0.11881586655378894,12.986666666666666,13.02,0.036696957185439985,12.879166666666665,13.02,0.1318717237134367,12.645833333333334,13.02,0.2659505783880268,102.46666666666665,102.6,0.10327955589839631,102.24166666666666,102.6,0.27784342658593325,102.10416666666667,102.7,0.4091126842396775,479.5,552.7,79.04525286188967,604.9,940.7,170.6007300421335,740.3333333333335,1259.7,330.31012919569304,58.900000000000034,1.177838164251208,0.975902,0.97848415,0.9737994,0.9792819,1h,HIGH,-143.5,-0.020000000000000462,0.09999999999999964,0.0010000000000000009,-0.23999999999999932,True
